student_id,subject,topic,difficulty,quiz_score,time_spent,accuracy,consistency,recommended_hours
4861,Operating Systems,Memory,Easy,75,89,66.56,Medium,2.89
4862,Databases,SQL Basics,Easy,97,97,72.95,High,1.46
4863,Operating Systems,Memory,Easy,63,158,62.09,Low,3.0
4864,DSA,Trees,Hard,67,65,99.37,High,2.63
4865,Python,OOP,Easy,62,171,71.4,High,1.25
4866,Databases,Indexes,Easy,40,151,74.08,High,1.29
4867,Machine Learning,Neural Networks,Hard,80,154,96.04,Low,2.85
4868,Databases,Normalization,Medium,80,75,83.75,Low,2.93
4869,DSA,Queue,Easy,89,131,71.92,Low,1.81
4870,Machine Learning,Clustering,Easy,44,102,99.53,High,1.83
4871,Databases,Indexes,Easy,41,31,84.91,Medium,1.88
4872,Operating Systems,Threads,Hard,49,21,96.99,Medium,2.76
4873,Databases,Indexes,Hard,63,74,94.73,High,2.3
4874,Operating Systems,Memory,Easy,59,150,77.11,Low,1.74
4875,Machine Learning,Neural Networks,Medium,46,48,55.43,Low,3.39
4876,Databases,Joins,Medium,67,42,70.65,Low,2.2
4877,Machine Learning,Classification,Hard,79,101,54.89,High,3.27
4878,Databases,SQL Basics,Medium,58,146,60.0,High,2.91
4879,DSA,Arrays,Easy,66,121,53.99,High,2.52
4880,DSA,Linked List,Hard,62,31,92.12,Low,3.23
4881,DSA,Stack,Easy,49,143,56.22,Medium,2.82
4882,Machine Learning,Regression,Medium,40,73,80.86,Medium,1.72
4883,Machine Learning,SVM,Hard,79,69,55.37,High,3.74
4884,Machine Learning,Regression,Easy,84,137,66.17,High,2.98
4885,Databases,Normalization,Medium,53,118,51.75,High,3.45
4886,Python,File Handling,Medium,53,128,90.7,Low,2.82
4887,Python,Basics,Medium,81,53,86.29,Medium,2.14
4888,DSA,Arrays,Hard,71,100,59.35,High,3.96
4889,Machine Learning,Classification,Hard,65,88,63.85,High,3.38
4890,DSA,Arrays,Hard,84,67,58.23,High,3.65
4891,Machine Learning,SVM,Medium,86,61,81.99,Low,2.26
4892,Operating Systems,Processes,Hard,68,114,73.6,Medium,2.51
4893,Databases,Indexes,Medium,100,24,72.78,Low,2.71
4894,Machine Learning,SVM,Easy,68,171,57.1,High,2.66
4895,Databases,SQL Basics,Hard,46,159,51.85,Low,4.19
4896,DSA,Stack,Hard,87,157,80.26,Medium,2.49
4897,Operating Systems,Memory,Easy,81,120,93.75,Low,1.94
4898,Machine Learning,Neural Networks,Easy,91,36,51.99,Low,2.78
4899,Operating Systems,Processes,Hard,83,153,95.56,High,2.78
4900,Machine Learning,SVM,Medium,76,167,62.76,Medium,3.09
4901,Databases,Indexes,Hard,95,152,63.8,Medium,3.8
4902,Databases,Indexes,Hard,89,62,86.18,Low,2.73
4903,Operating Systems,Processes,Easy,72,113,95.82,Medium,1.24
4904,Python,Exceptions,Hard,54,104,56.28,High,3.57
4905,DSA,Queue,Medium,92,61,54.13,High,3.46
4906,Databases,Indexes,Easy,96,90,72.91,High,1.77
4907,DSA,Graphs,Easy,66,169,57.03,Low,2.84
4908,Databases,Indexes,Easy,94,149,66.6,Low,3.32
4909,Operating Systems,Deadlocks,Hard,86,127,60.76,Low,4.38
4910,DSA,Trees,Easy,41,178,91.46,Low,1.9
4911,Operating Systems,Processes,Hard,70,102,98.88,High,2.2
4912,Operating Systems,Memory,Hard,68,43,63.6,Low,4.13
4913,Python,File Handling,Hard,70,114,85.04,High,2.88
4914,Machine Learning,Classification,Medium,81,22,52.52,Medium,3.2
4915,Operating Systems,Deadlocks,Medium,62,132,89.77,High,1.96
4916,DSA,Graphs,Hard,63,135,82.11,Medium,2.4
4917,Databases,Normalization,Hard,88,158,67.94,Low,4.31
4918,DSA,Arrays,Easy,65,20,57.87,Medium,2.4
4919,Python,Modules,Easy,58,36,97.14,High,1.97
4920,Machine Learning,Classification,Medium,79,46,66.25,High,3.17
4921,Operating Systems,Threads,Easy,70,109,88.18,Medium,1.98
4922,DSA,Trees,Easy,61,40,87.45,Low,1.85
4923,DSA,Trees,Medium,100,116,62.73,Low,3.91
4924,Operating Systems,Threads,Easy,59,50,60.22,High,2.99
4925,DSA,Stack,Hard,58,120,65.13,Medium,3.68
4926,Python,Basics,Hard,41,153,63.78,High,3.3
4927,Operating Systems,Processes,Hard,46,123,52.1,Medium,3.71
4928,Operating Systems,Processes,Easy,47,39,83.85,High,1.5
4929,Databases,SQL Basics,Hard,64,152,93.46,Low,2.76
4930,Operating Systems,Deadlocks,Easy,49,163,68.74,Medium,2.91
4931,Databases,SQL Basics,Easy,68,169,69.39,Low,3.46
4932,Databases,Indexes,Easy,96,38,95.58,Low,2.38
4933,DSA,Queue,Easy,91,32,66.65,High,2.49
4934,Python,OOP,Easy,93,29,58.22,Low,3.28
4935,Machine Learning,Neural Networks,Hard,71,171,65.35,Low,4.46
4936,Databases,SQL Basics,Hard,46,138,78.95,Medium,2.87
4937,Operating Systems,Processes,Hard,75,79,61.73,Low,4.31
4938,Machine Learning,SVM,Medium,98,63,77.63,High,2.21
4939,Machine Learning,Neural Networks,Medium,74,147,67.13,Low,3.78
4940,Operating Systems,Deadlocks,Medium,45,82,90.1,Medium,2.42
4941,Machine Learning,Neural Networks,Hard,82,127,53.58,Medium,3.34
4942,DSA,Queue,Medium,45,54,78.12,Medium,1.71
4943,DSA,Stack,Hard,45,56,65.0,Low,3.94
4944,Operating Systems,Deadlocks,Medium,40,165,60.94,Medium,2.85
4945,Python,Basics,Easy,77,25,51.24,Medium,2.87
4946,Operating Systems,Threads,Hard,54,39,74.0,High,2.23
4947,Machine Learning,Neural Networks,Hard,55,24,88.56,Medium,2.31
4948,Operating Systems,Processes,Medium,40,85,95.41,Medium,2.5
4949,Python,OOP,Medium,90,23,56.04,Medium,3.23
4950,DSA,Graphs,Easy,40,180,55.54,Low,3.07
4951,Machine Learning,Clustering,Medium,61,140,67.38,Medium,2.86
4952,Operating Systems,Threads,Easy,57,120,58.05,Low,3.48
4953,Operating Systems,Deadlocks,Medium,50,151,65.31,High,3.23
4954,DSA,Graphs,Hard,61,71,91.63,Medium,2.71
4955,Databases,Normalization,Medium,86,138,80.2,High,2.5
4956,Databases,Joins,Medium,95,39,78.66,Low,2.96
4957,Python,Modules,Medium,98,123,62.68,High,2.89
4958,Databases,SQL Basics,Medium,55,91,50.39,Low,3.97
4959,DSA,Arrays,Medium,41,95,56.46,Medium,3.24
4960,DSA,Linked List,Hard,55,90,63.12,Low,4.14
4961,Databases,Indexes,Hard,80,58,67.11,Medium,3.37
4962,Databases,SQL Basics,Easy,45,30,94.39,High,1.34
4963,DSA,Trees,Medium,79,31,58.58,Low,3.7
4964,Operating Systems,Processes,Hard,40,129,53.09,Medium,3.66
4965,DSA,Queue,Medium,63,102,71.6,Low,2.31
4966,Databases,Indexes,Easy,62,32,99.89,High,1.66
4967,DSA,Graphs,Easy,49,43,81.93,High,1.25
4968,Databases,Normalization,Medium,86,71,96.29,Low,2.87
4969,Operating Systems,Memory,Easy,51,122,92.26,Low,1.78
4970,Machine Learning,Clustering,Medium,50,127,54.09,Low,4.0
4971,Python,Basics,Easy,98,152,90.25,Low,1.95
4972,Python,Basics,Medium,82,163,87.88,High,1.7
4973,Machine Learning,Neural Networks,Medium,69,121,95.54,Medium,2.49
4974,Machine Learning,Regression,Medium,98,131,98.77,High,1.84
4975,Machine Learning,Classification,Medium,72,87,91.46,High,2.1
4976,Machine Learning,Classification,Easy,70,167,90.31,Medium,1.57
4977,Operating Systems,Deadlocks,Medium,67,94,86.98,Medium,2.34
4978,Operating Systems,Threads,Hard,80,156,62.26,Medium,3.52
4979,Python,Exceptions,Easy,49,52,51.46,Medium,2.35
4980,Operating Systems,Deadlocks,Hard,95,120,86.24,Low,3.19
4981,Machine Learning,Clustering,Medium,55,132,60.35,Low,3.7
4982,Databases,Joins,Medium,71,60,92.62,High,1.93
4983,Machine Learning,Regression,Easy,100,147,92.78,Low,2.46
4984,DSA,Arrays,Hard,46,59,91.13,Medium,2.87
4985,Operating Systems,Memory,Hard,72,43,76.0,High,2.22
4986,Operating Systems,Deadlocks,Easy,42,91,57.13,Low,3.22
4987,DSA,Queue,Medium,41,95,50.61,Low,3.75
4988,Operating Systems,Processes,Hard,58,162,89.74,Medium,2.4
4989,Python,Basics,Hard,69,39,93.87,Medium,2.77
4990,Python,Basics,Medium,74,37,89.46,Medium,2.03
4991,Databases,Indexes,Hard,98,45,85.72,High,2.35
4992,Databases,Normalization,Medium,65,94,85.2,Medium,2.47
4993,DSA,Arrays,Hard,54,36,81.43,Medium,2.42
4994,Databases,Joins,Hard,47,177,69.45,Low,3.91
4995,Machine Learning,Regression,Hard,41,33,62.3,Low,3.93
4996,Machine Learning,Neural Networks,Hard,57,20,95.99,Medium,2.7
4997,Python,Basics,Hard,67,57,80.05,Low,3.3
4998,Python,OOP,Hard,53,164,91.51,Medium,2.76
4999,Python,File Handling,Medium,85,97,95.47,Low,2.4
5000,Python,File Handling,Medium,74,65,62.8,Low,3.58
5001,DSA,Queue,Easy,61,179,78.17,Medium,1.21
5002,Operating Systems,Processes,Medium,54,90,56.04,Low,3.83
5003,Python,OOP,Easy,75,36,93.03,Low,1.85
5004,Databases,Joins,Medium,41,143,64.19,Medium,2.89
5005,DSA,Stack,Easy,89,50,55.94,High,2.77
5006,Databases,Joins,Medium,77,115,99.74,Medium,2.03
5007,Databases,Joins,Hard,54,180,69.15,Low,4.42
5008,DSA,Arrays,Hard,98,40,75.45,Low,3.39
5009,Machine Learning,Neural Networks,Medium,97,108,57.95,Medium,3.45
5010,Machine Learning,Neural Networks,Hard,81,153,63.3,Low,3.86
5011,Databases,Normalization,Hard,57,70,65.75,Low,3.9
5012,Python,Exceptions,Hard,76,65,66.38,Low,4.47
5013,Operating Systems,Processes,Hard,83,50,74.96,Low,2.88
5014,Machine Learning,Neural Networks,Hard,55,98,74.85,Medium,2.56
5015,Machine Learning,Classification,Hard,51,172,94.25,Low,3.47
5016,DSA,Graphs,Hard,90,65,68.81,Medium,3.25
5017,DSA,Queue,Hard,89,22,75.28,High,2.57
5018,Machine Learning,Neural Networks,Easy,66,159,59.05,Low,3.2
5019,Databases,Joins,Hard,50,119,86.38,High,2.66
5020,Operating Systems,Processes,Medium,61,151,70.23,High,1.75
5021,Operating Systems,Threads,Medium,94,135,91.96,High,2.48
5022,DSA,Stack,Easy,91,32,81.83,High,1.89
5023,DSA,Trees,Medium,71,177,69.22,Medium,3.4
5024,Machine Learning,SVM,Easy,49,129,57.85,Low,2.78
5025,DSA,Queue,Medium,88,63,73.31,Low,2.66
5026,Python,Modules,Easy,51,120,50.68,High,2.77
5027,Operating Systems,Memory,Easy,55,40,69.26,Low,3.11
5028,DSA,Stack,Medium,52,38,53.87,Medium,2.97
5029,Machine Learning,SVM,Hard,58,150,72.41,Medium,2.68
5030,Machine Learning,SVM,Medium,57,110,77.7,Medium,1.73
5031,Operating Systems,Memory,Medium,82,48,60.85,Low,3.69
5032,DSA,Graphs,Medium,97,91,63.33,High,3.36
5033,Databases,Indexes,Hard,51,30,55.97,Medium,3.62
5034,DSA,Graphs,Easy,96,179,97.29,Medium,1.2
5035,DSA,Arrays,Medium,77,38,65.44,Low,3.52
5036,DSA,Graphs,Medium,90,93,51.17,Low,3.92
5037,Machine Learning,Classification,Easy,91,135,57.37,Medium,2.98
5038,Python,OOP,Easy,78,89,75.42,High,1.68
5039,Operating Systems,Memory,Easy,50,160,62.21,Medium,2.63
5040,DSA,Queue,Hard,48,34,90.07,Low,3.06
5041,Databases,Normalization,Medium,91,81,89.11,Low,2.63
5042,Operating Systems,Deadlocks,Hard,91,78,90.25,Low,3.45
5043,Python,File Handling,Hard,91,163,91.83,Medium,2.82
5044,Databases,Normalization,Medium,65,128,88.11,Low,2.91
5045,Operating Systems,Processes,Medium,45,87,51.48,Medium,3.26
5046,Databases,Joins,Hard,62,77,89.79,Medium,2.52
5047,DSA,Stack,Medium,87,130,88.5,Low,3.0
5048,Databases,SQL Basics,Hard,51,44,66.99,Low,3.77
5049,DSA,Linked List,Hard,53,109,77.91,Low,3.16
5050,Machine Learning,SVM,Easy,86,83,51.37,High,2.24
5051,Databases,SQL Basics,Easy,98,92,92.03,Low,2.48
5052,Operating Systems,Deadlocks,Easy,75,25,60.49,Low,2.87
5053,Machine Learning,Neural Networks,Medium,67,68,67.71,Low,3.8
5054,Python,Modules,Hard,93,145,80.01,Medium,2.52
5055,DSA,Trees,Easy,88,77,57.18,Medium,2.23
5056,Databases,Joins,Hard,100,156,98.54,Medium,2.31
5057,Databases,Joins,Medium,58,130,65.61,Low,3.21
5058,Databases,Normalization,Medium,81,79,70.82,High,2.31
5059,Databases,Joins,Easy,68,117,61.74,Low,2.91
5060,Operating Systems,Processes,Easy,61,179,74.86,Low,1.76
5061,Machine Learning,Regression,Hard,75,66,70.8,Low,2.91
5062,Machine Learning,Classification,Medium,83,40,92.29,Low,2.87
5063,Operating Systems,Deadlocks,Hard,48,123,93.55,Low,3.34
5064,DSA,Queue,Medium,89,93,53.96,High,2.87
5065,Python,Exceptions,Hard,43,111,89.24,Medium,2.99
5066,DSA,Linked List,Medium,85,22,60.93,Low,3.53
5067,Databases,Indexes,Medium,99,119,81.65,Medium,1.86
5068,DSA,Trees,Easy,76,33,51.8,Low,2.93
5069,DSA,Trees,Medium,70,154,82.41,High,2.3
5070,DSA,Trees,Easy,84,57,72.85,Low,1.71
5071,Operating Systems,Threads,Hard,48,83,51.24,Medium,3.35
5072,Databases,Indexes,Medium,90,47,84.18,High,1.71
5073,DSA,Graphs,Medium,40,79,52.01,Medium,3.11
5074,Databases,Indexes,Hard,57,47,66.76,Low,3.78
5075,DSA,Arrays,Easy,77,169,88.36,High,1.49
5076,Machine Learning,Clustering,Hard,99,150,82.39,Low,3.09
5077,Operating Systems,Threads,Easy,94,169,53.53,Low,3.27
5078,Databases,SQL Basics,Easy,53,34,99.83,Low,2.23
5079,Machine Learning,Classification,Medium,89,169,85.02,Low,2.89
5080,Python,Basics,Easy,77,153,58.3,Medium,2.63
5081,Databases,Normalization,Easy,62,28,54.02,High,2.22
5082,Databases,SQL Basics,Easy,88,107,93.53,High,1.54
5083,Python,Basics,Medium,87,72,82.14,Medium,2.28
5084,DSA,Queue,Easy,52,95,97.98,Low,1.72
5085,Operating Systems,Threads,Hard,47,31,78.06,Medium,2.21
5086,Databases,Normalization,Hard,89,106,97.71,Low,2.93
5087,Machine Learning,SVM,Hard,40,41,97.15,High,2.37
5088,Operating Systems,Memory,Medium,43,103,51.8,Low,3.57
5089,DSA,Linked List,Easy,59,52,86.33,Medium,1.63
5090,DSA,Graphs,Medium,70,21,87.4,Low,2.92
5091,Operating Systems,Memory,Hard,45,157,67.42,Medium,3.6
5092,Operating Systems,Threads,Medium,79,159,94.17,High,2.45
5093,Databases,Normalization,Medium,80,113,59.42,Medium,2.94
5094,Machine Learning,Classification,Medium,100,44,99.91,Medium,1.72
5095,Python,File Handling,Easy,70,126,51.77,High,2.3
5096,Python,OOP,Hard,88,43,81.41,High,2.48
5097,Databases,Normalization,Medium,46,93,78.43,High,2.13
5098,Operating Systems,Deadlocks,Medium,86,141,58.54,Medium,3.0
5099,Operating Systems,Memory,Medium,93,150,50.82,High,2.81
5100,DSA,Queue,Hard,69,84,98.52,Low,3.12
5101,Databases,Normalization,Medium,54,174,97.15,Low,2.56
5102,Machine Learning,Neural Networks,Hard,50,86,98.32,Low,2.94
5103,Operating Systems,Threads,Easy,77,25,99.92,High,1.71
5104,Databases,Normalization,Medium,84,135,75.74,High,1.88
5105,Machine Learning,Clustering,Hard,86,73,66.21,Medium,3.23
5106,Machine Learning,Clustering,Medium,64,174,94.48,High,2.23
5107,Operating Systems,Deadlocks,Easy,47,171,53.27,Low,2.76
5108,Machine Learning,Neural Networks,Medium,42,112,80.66,High,1.89
5109,Operating Systems,Threads,Hard,60,91,99.91,Medium,2.21
5110,Databases,Normalization,Hard,93,162,72.88,High,2.89
5111,Machine Learning,Regression,Easy,40,39,93.93,Medium,1.62
5112,DSA,Linked List,Medium,74,166,73.45,High,2.3
5113,Machine Learning,Classification,Easy,57,20,76.83,High,1.35
5114,Python,File Handling,Medium,86,79,94.16,Medium,2.35
5115,Machine Learning,SVM,Medium,43,130,92.54,Medium,2.41
5116,Machine Learning,Regression,Medium,78,48,77.39,Medium,1.71
5117,Databases,SQL Basics,Hard,81,163,76.5,Low,3.39
5118,Databases,Joins,Easy,64,114,53.69,Medium,2.55
5119,Operating Systems,Processes,Hard,47,60,90.77,High,2.74
5120,Databases,SQL Basics,Hard,48,173,73.48,High,2.38
5121,Databases,Normalization,Easy,56,140,84.78,High,1.6
5122,Machine Learning,Clustering,Hard,94,71,94.21,Medium,2.39
5123,Python,Modules,Medium,83,43,89.15,Medium,2.07
5124,Operating Systems,Memory,Medium,75,112,73.21,High,2.37
5125,Python,OOP,Hard,70,73,67.48,High,3.99
5126,Machine Learning,Regression,Medium,93,176,73.22,Medium,2.44
5127,DSA,Arrays,Medium,89,167,73.41,High,1.73
5128,Databases,Indexes,Hard,59,59,60.11,Low,4.41
5129,Machine Learning,Clustering,Easy,86,140,66.68,Low,3.36
5130,Machine Learning,Regression,Hard,52,45,72.47,Medium,2.33
5131,DSA,Arrays,Hard,47,124,96.79,Medium,2.23
5132,Python,Modules,Hard,58,155,99.18,Low,2.86
5133,Databases,Normalization,Easy,60,133,60.47,Low,2.99
5134,DSA,Stack,Easy,96,131,96.27,Medium,1.23
5135,Machine Learning,Classification,Hard,87,56,67.82,Low,4.11
5136,Machine Learning,SVM,Medium,73,179,78.47,Medium,1.88
5137,Databases,Normalization,Medium,58,37,83.33,High,2.37
5138,Machine Learning,SVM,Easy,55,94,70.93,Medium,1.73
5139,DSA,Linked List,Hard,95,131,88.45,Medium,2.91
5140,DSA,Arrays,Medium,65,43,75.85,Low,2.74
5141,Databases,Joins,Hard,54,148,53.5,Low,3.96
5142,Operating Systems,Deadlocks,Hard,95,156,72.17,Medium,2.67
5143,Operating Systems,Memory,Medium,81,134,79.67,Medium,1.99
5144,Operating Systems,Threads,Hard,96,46,52.76,Medium,3.25
5145,Operating Systems,Deadlocks,Medium,70,151,52.41,High,3.33
5146,Databases,Normalization,Easy,90,176,62.4,High,2.67
5147,Databases,Normalization,Medium,96,157,69.9,High,2.95
5148,Python,Basics,Hard,49,22,81.4,Medium,2.47
5149,Databases,Normalization,Hard,46,178,53.63,High,3.25
5150,Operating Systems,Deadlocks,Medium,50,115,58.33,Medium,3.17
5151,Machine Learning,Classification,Medium,54,87,78.26,Medium,2.37
5152,Operating Systems,Deadlocks,Medium,82,30,79.4,Low,2.27
5153,Machine Learning,Neural Networks,Easy,100,139,97.22,Low,2.19
5154,Python,Modules,Hard,61,63,66.95,Medium,3.47
5155,DSA,Queue,Easy,83,47,92.54,High,1.75
5156,DSA,Queue,Medium,63,165,52.8,Medium,2.92
5157,Machine Learning,Clustering,Easy,99,35,73.04,Medium,1.46
5158,Operating Systems,Threads,Easy,71,70,77.9,Medium,1.84
5159,Databases,SQL Basics,Medium,80,62,67.51,High,3.31
5160,DSA,Graphs,Easy,98,139,86.78,Medium,1.83
5161,Machine Learning,SVM,Hard,65,144,70.88,Medium,2.52
5162,Python,File Handling,Medium,84,64,77.43,High,1.84
5163,Operating Systems,Memory,Easy,98,47,72.47,High,1.56
5164,DSA,Stack,Medium,41,54,75.2,Medium,2.35
5165,Machine Learning,Classification,Easy,92,93,50.92,Low,3.18
5166,DSA,Linked List,Easy,41,118,51.88,Low,3.31
5167,Machine Learning,Regression,Medium,90,73,91.63,Medium,1.75
5168,Python,Basics,Easy,54,75,77.5,High,1.29
5169,DSA,Queue,Easy,96,61,68.59,Medium,2.59
5170,Machine Learning,Regression,Hard,87,68,75.35,High,2.98
5171,Python,Modules,Hard,87,124,68.39,Low,4.34
5172,DSA,Graphs,Easy,83,151,82.31,Low,2.19
5173,Databases,Joins,Medium,72,150,51.93,Low,3.3
5174,Python,File Handling,Medium,68,143,54.83,High,3.07
5175,Operating Systems,Memory,Hard,56,56,98.45,Medium,2.85
5176,DSA,Trees,Hard,67,40,53.83,Low,4.11
5177,Operating Systems,Processes,Easy,90,99,79.17,Low,2.47
5178,Python,Modules,Hard,64,179,73.18,High,2.43
5179,Machine Learning,SVM,Medium,94,166,50.0,Low,3.57
5180,DSA,Graphs,Easy,42,56,95.02,Low,2.36
5181,Databases,SQL Basics,Medium,68,69,67.39,Medium,3.28
5182,Databases,Joins,Easy,91,32,58.3,High,2.96
5183,Machine Learning,SVM,Medium,68,157,93.53,High,1.95
5184,Databases,SQL Basics,Hard,66,99,87.91,Low,2.96
5185,Python,Modules,Medium,62,169,93.4,High,1.74
5186,Operating Systems,Processes,Easy,41,164,90.57,High,1.94
5187,DSA,Arrays,Medium,86,148,59.84,Medium,3.35
5188,Databases,SQL Basics,Medium,45,29,55.56,High,3.01
5189,Databases,Joins,Easy,75,177,72.51,High,1.46
5190,Operating Systems,Deadlocks,Easy,87,177,76.14,Medium,1.43
5191,Python,Modules,Easy,68,71,67.97,Medium,2.88
5192,Machine Learning,Neural Networks,Hard,46,115,63.62,Low,4.18
5193,Operating Systems,Processes,Hard,66,80,90.24,Low,2.97
5194,Python,Basics,Medium,81,107,65.24,High,2.86
5195,Machine Learning,Classification,Medium,63,144,84.25,Medium,1.84
5196,DSA,Arrays,Medium,65,53,66.05,Medium,3.03
5197,Databases,Indexes,Hard,73,85,63.46,Medium,3.79
5198,Databases,Joins,Medium,42,143,94.09,Low,2.54
5199,Python,OOP,Hard,53,141,71.61,Medium,2.81
5200,DSA,Graphs,Hard,71,111,87.12,Low,3.27
5201,Python,Exceptions,Medium,68,126,56.58,Medium,3.25
5202,Databases,SQL Basics,Easy,47,96,96.23,Low,2.3
5203,Python,Basics,Medium,71,108,69.06,Low,3.61
5204,Databases,Normalization,Hard,69,129,57.26,Low,3.75
5205,Machine Learning,SVM,Hard,44,137,78.58,High,2.97
5206,DSA,Trees,Hard,48,67,77.91,High,2.46
5207,Machine Learning,Clustering,Medium,40,21,86.7,High,1.83
5208,Databases,Joins,Medium,75,84,94.76,Medium,2.12
5209,Python,File Handling,Easy,45,169,77.2,Low,2.43
5210,Python,Exceptions,Medium,59,108,86.16,High,2.34
5211,Python,OOP,Easy,54,104,72.41,Low,2.38
5212,Machine Learning,Clustering,Hard,52,89,50.75,Low,4.17
5213,Databases,Normalization,Hard,75,102,58.27,High,3.53
5214,Machine Learning,Regression,Easy,65,147,63.15,Medium,2.52
5215,Databases,SQL Basics,Medium,74,60,89.89,Medium,1.78
5216,Operating Systems,Memory,Hard,89,120,92.64,Low,2.78
5217,Databases,Indexes,Hard,43,95,96.11,Low,3.11
5218,Databases,Indexes,Easy,85,49,86.91,High,1.58
5219,Operating Systems,Deadlocks,Easy,60,38,97.73,Medium,1.9
5220,Machine Learning,Regression,Hard,50,72,81.78,Low,3.25
5221,Python,Exceptions,Easy,94,45,90.41,High,1.66
5222,Machine Learning,SVM,Hard,53,124,99.35,High,2.73
5223,Machine Learning,Classification,Medium,85,58,56.96,Medium,3.08
5224,Python,Exceptions,Hard,69,112,75.22,Medium,2.31
5225,Databases,Joins,Medium,43,53,78.55,Medium,2.41
5226,Operating Systems,Threads,Hard,93,119,65.68,Low,3.74
5227,Python,Exceptions,Easy,74,113,74.41,Low,1.72
5228,DSA,Trees,Medium,84,78,75.87,Low,2.72
5229,Python,Modules,Medium,89,27,67.34,Medium,3.1
5230,Operating Systems,Deadlocks,Hard,55,116,72.47,Low,3.09
5231,Python,File Handling,Medium,78,171,97.58,High,2.5
5232,Operating Systems,Deadlocks,Medium,94,148,57.41,Low,3.74
5233,DSA,Stack,Hard,88,30,90.24,High,2.99
5234,Operating Systems,Threads,Hard,58,110,67.26,Medium,3.44
5235,Machine Learning,SVM,Easy,91,61,73.31,Low,1.8
5236,Machine Learning,SVM,Medium,99,161,73.23,Low,2.43
5237,Python,File Handling,Medium,56,139,62.79,Low,3.6
5238,Operating Systems,Processes,Medium,75,146,60.94,Medium,2.83
5239,DSA,Arrays,Medium,79,131,96.21,Low,2.78
5240,Databases,Joins,Hard,86,57,77.93,High,2.24
5241,Databases,Normalization,Hard,48,85,70.26,Low,3.13
5242,Python,File Handling,Hard,43,70,56.11,Low,3.85
